店號,店名,地址
197711,中央公,高雄市前金區中山一路11號(中央公園站內)
197870,新崛江,高雄市新興區振成里新田路114號
197881,信科,高雄市左營區重信路601號
197939,星展,高雄市三民區天祥一路88號
197951,雅慶,高雄市苓雅區同慶里同慶路88號90號
198002,德民,高雄市楠梓區海專路400號
198035,玉堂,高雄市左營區曾子路1號
198172,光尚,高雄市苓雅區光華一路226號
198378,正成,高雄市前鎮區成功二路62號
198390,甲誠,高雄市鳳山區三誠路76.78.80號
198644,彌盛,高雄市彌陀區中正路246號
198703,一揚,高雄市路竹區國昌路1號
198806,維新,高雄市永安區維新路121號
198965,常德,高雄市楠梓區清豐里常德路287號
199005,路嘉,高雄市路竹區後鄉路37號1樓之1.2
199326,中芸,高雄市林園區中芸里鳳芸二路57號1樓
199588,嘉好,高雄市梓官區嘉展路370號
199865,美南,高雄市鼓山區龍水二路1.3號
200239,春秋閣,高雄市左營區勝利路110號
200240,瓊林,高雄市燕巢區安招路1059號1樓
200860,鼎瑞,高雄市三民區鼎泰里裕誠路56號
200882,愛河,高雄市前金區博孝里河東路8號1樓
200918,高美,高雄市鼓山區龍水里美術東二路181號
201070,好事達,高雄市大社區保社里旗楠路71號
201092,臨海,高雄市鼓山區臨海二路8號
201162,裕東,高雄市鼓山區裕誠路1946號1樓
201173,中義,高雄市新興區六合一路27號
201221,華社,高雄市大社區中華路16-66號1.2樓
206754,蓮潭,高雄市左營區店仔頂路23.25號
207241,悅誠,高雄市三民區民族一路427-20號2樓
213556,順苓,高雄市小港區漢民路381號
213590,三隆,高雄市大寮區光明路二段810號1F
215057,鴻林,高雄市岡山區仁壽里公園西路三段131號133號
831554,旗山,高雄市旗山區中山路72號
832915,鹽埕,高雄市鹽埕區大仁路139號瀨南路172號
833000,美田,高雄市苓雅區林森二路79號
833594,自強,高雄市前金區自強二路39號
844893,民強,高雄市鼓山區九如四路706號708號710號
854030,台塑,高雄市仁武區竹後里水管路189號
854443,中東,高雄市鳳山區中山東路88號
854971,鼎力,高雄市三民區天祥一路124號
855239,嫩江,高雄市三民區嫩江街101號
855295,宏平,高雄市小港區宏平路390號392號
855480,華民,高雄市左營區民族一路1084號
861061,后安,高雄市前鎮區草衙里后安路146號
862190,安冠,高雄市三民區莊敬路289號
864107,覺民,高雄市三民區覺民路113號115號
865421,博正,高雄市左營區忠言路174號
865513,武慶,高雄市鳳山區五武漢里武慶二路52號54號
865627,寶成,高雄市新興區青年一路220號
871828,新建,高雄市鹽埕區建國四路175號
872005,山頂,高雄市大寮區內厝路219號
874104,桂陽,高雄市小港區桂陽路255號
874610,大洋,高雄市鳳山區大明路142號144號
875440,合平,高雄市苓雅區安祥里六合路60號
875602,賢明,高雄市前鎮區竹內里賢明路3號5號
880394,泰毅,高雄市旗山區太平里旗南一路121號
881685,校和,高雄市楠梓區軍校路658號
885643,雙興,高雄市三民區正興路1號3號
885838,文東,高雄市前金區新田路226號228號
892135,華崇,高雄市左營區華夏路672號
892308,英明,高雄市苓雅區英明路190號1樓
892375,鼎復,高雄市三民區鼎山街566-3號
893312,強民,高雄市小港區小港路182號
895879,新田,高雄市新興區新田路189號191號
895880,新立寧,高雄市三民區自立一路287號289號
895938,高雄,高雄市前鎮區復興三路116號
895949,港口,高雄市小港區港口里平和路77號
896001,建福,高雄市苓雅區五福里建國一路208號
896193,永泰,高雄市苓雅區苓雅二路243號
896481,加群,高雄市楠梓區加昌里40鄰樂群路153號155號1樓
896492,達仁,高雄市三民區吉林街68號
896551,文信,高雄市鼓山區明誠里南屏路527號529號
896698,大德,高雄市三民區寶玉里大豐二路348號
896997,中雅,高雄市苓雅區中山二路463號
897886,森鴻,高雄市岡山區大德一路160號
900197,歐士盟,高雄市楠梓區右昌街619號
900577,青建,高雄市鳳山區文福里建國路三段295號
902229,寶來,高雄市六龜區寶來里中正路84號86號
902333,雲崗,高雄市左營區明華一路236號
902425,鳳東,高雄市鳳山區和德里中山路63號
902735,如龍,高雄市三民區九如一路446號448號
903901,新永光,高雄市旗山區南洲里旗南二路91之1號
904041,心日,高雄市前鎮區忠誠路213號
905077,復橫,高雄市新興區復興一路28號30號
905354,興國,高雄市三民區復興一路176號
906335,鳳曹,高雄市鳳山區曹公里曹公路59號
909194,揚揚,高雄市前鎮區民權里鄭和路67號1F
909518,翠峰,高雄市左營區翠峰路34號
911108,新林眾,高雄市旗山區延平一路78-1號
911555,德新,高雄市前鎮區仁愛里新衙路83號85號
911636,興壇,高雄市美濃區中壇里忠孝路一段1號
911854,旗鳳,高雄市燕巢區鳳雄里鳳旗路167號169號
912145,昶玖,高雄市鼓山區九如四路929號931號
913067,廣昌,高雄市楠梓區廣昌里廣昌街140號
913193,正美,高雄市美濃區泰安里中正路一段21號23號
913584,利明,高雄市岡山區壽峰里前峰路80號
914152,東泥,高雄市苓雅區意誠里三多四路93號
914244,蓮山,高雄市阿蓮區民生路92號
914347,興達,高雄市茄萣區茄萣路一段350號
915546,天山,高雄市前鎮區一心一路406號
916402,達家,高雄市前鎮區草衙里草衙二路407號
920582,新新賢,高雄市新興區開平里七賢一路268號270號
921172,家恩,高雄市仁武區中華路46號
922267,上德,高雄市前鎮區草衙里草衙二路299號299-1號
922496,明仁,高雄市三民區鼎泰里明仁路8號
922500,崗正,高雄市前鎮區瑞平里公正路25號
923662,永仁,高雄市仁武區八卦里永仁街436號
928597,前金,高雄市前金區自強二路172號
928612,大港埔,高雄市新興區東坡里大同一路81號83號
929028,大富,高雄市左營區大順一路278號280號
930062,建泰,高雄市鳳山區誠義路2號
930660,宏華,高雄市小港區松舍里漢民路829號
932172,路園,高雄市路竹區下坑里太平路342-2號
932965,新統興,高雄市三民區黃興路151號
932976,鼎新,高雄市三民區鼎新路86號88號1樓
935621,建武,高雄市鳳山區武松里建國路二段2號
935768,內惟,高雄市鼓山區九如四路1432號1434號
935816,市賢,高雄市前金區市中一路242號
935883,德賢,高雄市楠梓區翠屏里德賢路594號596號
936037,獅甲,高雄市前鎮區忠純里中華五路997號
936381,群弘益,高雄市岡山區碧紅里中山北路2號
941051,京富,高雄市仁武區八卦里八德南路382號1樓
941198,正修,高雄市鳥松區鳥松里澄清路840號
941615,新強,高雄市苓雅區意誠里新光路64號66號
942755,翔富,高雄市鳳山區文德里濱山街12號1樓
942847,俊瑋,高雄市鳳山區忠義里光復路一段193號
943806,光武,高雄市三民區寶德里覺民路338號
944360,月美,高雄市杉林區月眉里清水路46號46號之1
946207,益昌,高雄市三民區九如二路582號
946458,大義,高雄市三民區大昌二路123號123-1號
946997,新大豐,高雄市三民區正忠路259號
947244,甲圍,高雄市橋頭區甲北里甲圍路71號
948708,興村,高雄市新興區五福二路92號
950387,溪埔,高雄市大樹區溪埔里溪埔路369號370號
950479,千湖,高雄市湖內區葉厝里保生路135號137號
950480,北岡山,高雄市岡山區灣裡里岡山北路150號
950664,台興,高雄市岡山區台上里嘉新東路136號
950697,新鎮,高雄市大樹區九曲里九曲路99號
951782,文自,高雄市左營區菜公里文自路512-1號
951988,盛田,高雄市楠梓區享平里興楠路326號
952741,元昌,高雄市楠梓區國昌里德民路900號902號
952822,仁馨,高雄市梓官區梓義里中崙路287號
952969,重和,高雄市左營區福山里自由四路171號
953065,雄鎮,高雄市前鎮區高雄加工出口區東一街7號
953869,牛潮埔,高雄市鳳山區鎮北里鳳北路60之17號
953940,博真,高雄市左營區新中里博愛三路16號
954208,米奇,高雄市大寮區大寮里大寮路903號
954378,維洲,高雄市岡山區本洲里本洲路350-5號
954530,蕙馨,高雄市阿蓮區阿蓮里中正路188-8號
954666,湖慧,高雄市湖內區中山路一段540-1號
954781,安招,高雄市燕巢區安招里安東街380號
956167,鳳和,高雄市鳳山區中和里自由路204號206號
956400,天健,高雄市新興區中山一路279號
956477,灣勝,高雄市三民區新民路103號105號
958440,港瑞,高雄市小港區小港里小港路77號
960007,港新,高雄市三民區建國一路417號
960029,仁勇,高雄市鹽埕區大公路二號
960133,亞新,高雄市楠梓區樂群路76號
960731,寶盛,高雄市三民區覺民路579號
