店號,店名,地址
166706,京育,台北市松山區南京東路四段52巷1號1樓
166739,金華,台北市大安區金華街140號1樓
166832,吉仁,台北市松山區延吉街27-1號1樓
166865,港環球,台北市南港區忠孝東路七段371號B2
166876,萬東,台北市萬華區萬大路486巷61號63號1樓
167190,誠安,台北市大安區敦化南路一段247巷12號1樓
167259,鑫通,台北市大安區信義路四段294巷7號1樓
167260,吉鑫,台北市中山區南京東路二段11號1樓
167411,南昌,台北市中正區南昌路一段67號69號1樓
167433,直福,台北市中山區樂群三路218號1樓
167466,福瀛,台北市北投區西安街二段345號1樓
167581,安松,台北市大安區安東街50之2號50之3號50之4號
167651,一零一,台北市信義區信義路五段7號35樓
167905,鑫港,台北市士林區後港街210號
167950,東門,台北市大安區信義路二段198巷6號1樓
169864,港運,台北市南港區玉成街69號1樓
170071,東華,台北市北投區裕民一路40巷1號
170130,福氣,台北市士林區延平北路六段122號124號1樓
170141,開源,台北市信義區松山路136號138號
170196,鑫櫃,台北市中山區松江路183號183-1號1樓
170299,開博,台北市中正區開封街一段40號42號1樓
170314,洲子,台北市內湖區瑞光路517號1樓
170325,長通,台北市中山區長安東路二段101號
170392,復昌,台北市大安區通化里光復南路616號
170473,文學,台北市士林區光華路26巷10號1樓
170543,朱崙,台北市中山區朱崙街60號1樓
170587,天北,台北市士林區天母里天母西路39-1號1樓
170657,復安,台北市松山區民生東路三段130巷2之1號1樓
170668,政大,台北市文山區指南路二段99號101號
170691,樂和,台北市大安區樂利路29號29-1號
170738,北府,台北市信義區松仁路162號164號1樓
170772,芙蓉,台北市大安區仁愛路三段74號1樓
170794,榮星,台北市中山區龍江路322號
170819,溫東,台北市大安區和平東路一段266號
170864,鵬馳,台北市南港區南港路三段49-1號
170934,欣隆昌,台北市大安區基隆路二段142之1號及142之2號
170945,上弘,台北市松山區敦化北路168號B2
170978,中航,台北市中正區林森南路12號
170989,天津,台北市中山區天津街65號
171063,和金,台北市大安區和平東路一段91號
171085,西武,台北市內湖區內湖路一段285巷65弄3號5號1樓
171100,林安,台北市中山區林森北路572號
171166,秀山,台北市北投區中和街476號478號
171199,瑞和,台北市內湖區瑞光路316巷56號1樓
171258,錦捷,台北市中山區錦州街229號1樓
171269,國圖,台北市中正區中山南路20號B1樓
171306,鑫樂昇,台北市萬華區武昌街二段114之3號.之4號
171421,統威,台北市松山區東興路13之1號
171432,福鑫,台北市士林區中正路324號
171638,新寶清,台北市松山區南京東路五段334號336號1樓
171683,永明,台北市中山區明水路397巷7弄25號1樓
171720,欣福,台北市內湖區民權東路六段120巷7弄8號
171731,鑫泰,台北市大安區古風里泰順街64號1樓
171764,福榮,台北市士林區中正路220號222號
173531,婦聯,台北市松山區健康路224號
173874,權金,台北市內湖區金湖路405號1樓
173988,延壽,台北市松山區延壽街422號
174006,東光,台北市松山區南京東路五段15號1樓
174028,三玉,台北市士林區天母東路88之1號1樓
174534,鑫吉,台北市信義區虎林街85號
174796,龍淵,台北市大安區和平東路二段118巷33號
174888,景高,台北市文山區景華里景興路14號
174970,松智,台北市信義區莊敬路325巷43號
175032,中廣,台北市大安區仁愛路三段25-1號27號
175043,庫德,台北市松山區八德路二段366巷7號1樓
177038,德致,台北市北投區明德路87號89號1樓
177072,宏旭,台北市萬華區西園路一段238號1之2樓
177289,金碧,台北市內湖區金龍路215號1樓
177463,天福,台北市士林區天母東路8巷39號1樓
177485,明湖,台北市內湖區東湖路45號
180056,京站,台北市大同區華陰街91號
180366,恆安,台北市大安區永康街2巷12號1樓
180540,西寧南,台北市萬華區西寧南路141號1樓2樓
180595,博嘉,台北市文山區木柵路四段117號119號1樓
180687,景星,台北市大同區延平北路三段19之5號21號1樓
180861,德芝,台北市士林區士東路266巷5弄18號20號1樓
180920,龍泉,台北市大安區羅斯福路三段193號1樓
181060,光寶,台北市北投區光明路132之2號1.2樓
181118,德寶,台北市士林區德行東路109巷102弄15號1樓
181185,松機,台北市松山區敦化北路340之10號1樓
181200,堤頂,台北市內湖區堤頂大道二段411號1樓
181369,華碩,台北市北投區立德路15號1樓
181392,晶鑽,台北市中山區中山北路二段39巷8號1樓
181451,湖光,台北市內湖區基湖路35巷13號1樓
181680,松慶,台北市松山區慶城街1號1樓
181808,萬運,台北市萬華區西園路一段153號地下室
182258,復忠,台北市大安區光復南路98之3號98之5號
182269,光忠,台北市大安區復興南路一段107巷5弄1號1樓
183011,京城,台北市松山區南京東路四段75之2號1樓
183125,明美,台北市中山區敬業一路130號1樓
183192,鑫日新,台北市萬華區武昌街二段122之1號
183309,鑫國語,台北市中正區南昌路一段135號1樓
183572,華興,台北市文山區木柵路一段284號286號1樓
183697,長城,台北市中山區中山北路二段56號1樓
183756,鑫富民,台北市大安區忠孝東路四段181巷40弄22號1樓
183789,詠樂,台北市大同區迪化街一段13號全棟
183848,仟瑞,台北市大同區民生西路84號1樓
183859,和碩二,台北市北投區立德路150之3號B1樓
183996,瑞景,台北市內湖區瑞光路583巷30號1樓
184139,統新,台北市中正區臨沂街27巷10號1樓
184405,集鑫,台北市士林區延平北路六段229號231號
184416,凱富,台北市萬華區西園路一段278號1樓
184461,瑞德,台北市中正區新生南路一段170巷14之3號1樓
184472,墘運,台北市內湖區洲子街12號1樓
184494,成昆,台北市萬華區成都路68號1樓
184508,大饌,台北市士林區大東路35號1樓
184575,聯合,台北市信義區忠孝東路四段559巷6號
184586,大敦,台北市大安區敦化南路二段63巷7號1樓
184737,大華,台北市萬華區萬大路495號497號
184782,復春,台北市松山區復興北路179號
184793,警廣,台北市中正區廣州街10-2號10-3號10-4部分號1樓
184955,華慶,台北市中正區中華路一段59之16號
184988,塔城,台北市大同區長安西路271號1樓及273巷2號1樓
184999,鑫錦州,台北市中山區錦州街263號
185051,新大直,台北市中山區北安路621巷48號
185110,中錦,台北市中山區中山北路二段98號
185143,昌隆,台北市信義區基隆路二段131-4號
185154,美麗華,台北市中山區北安路839-1號
185165,新饒河,台北市松山區八德路四段697號1樓
185213,忠陽,台北市南港區忠孝東路六段465號1樓
185268,科技站,台北市大安區復興南路二段203號
185279,新愛國,台北市中正區延平南路177號
185280,中愛,台北市中正區寧波東街17號1樓
185316,國京,台北市中山區南京東路三段21號1樓
185327,保聖,台北市大同區酒泉街58號60號
185338,富港,台北市內湖區港墘路46號48號1樓
185394,木盛,台北市文山區木柵路三段88號
185408,長中,台北市中山區中山北路二段40-1號
185464,榮護,台北市北投區石牌路二段179號1樓
185556,豐基,台北市士林區基河路368號370號
185567,兒樂,台北市士林區承德路五段55號
185578,新忠誠,台北市士林區中山北路六段18號20號1樓
185604,民美,台北市中山區圓山里中山北路三段57號
185659,建欣,台北市中山區建國北路二段13號1樓
185682,吉盛,台北市松山區南京東路五段66巷3弄1號1樓
185707,民復,台北市松山區民生東路四段130號
185718,基河,台北市中山區樂群二路206號1樓
185796,新錦祥,台北市中山區錦西街16號
185822,研究,台北市南港區研究院路二段14號
185833,昆寧,台北市萬華區西寧南路50巷3號5號
185888,彩龍,台北市內湖區行善路35號1F
186009,敦親,台北市大安區辛亥路二段171巷8號
186076,港德,台北市南港區福德街373巷25號
186087,榮總,台北市北投區石牌路二段301號
186157,大永博,台北市中正區博愛路97號1樓
186168,通盈,台北市松山區南京東路五段315號
186179,悅來,台北市內湖區五分街9號11號1樓
