店號,店名,地址
192901,芮霖,桃園市蘆竹區中興路536之1號
192923,華壢,桃園市中壢區中華路一段288號290號1樓
192990,國仁,桃園市八德區建國路250號256號
193269,大錢站,桃園市桃園區中華路5號1樓2樓
193306,水美,桃園市楊梅區楊新路二段70號
193454,桃遠百,桃園市桃園區中正路20號B1樓
193498,禾安,桃園市平鎮區平德路295號1樓
193546,鑫騰龍,桃園市龜山區萬壽路一段156.158號1樓
193580,蘆愛,桃園市蘆竹區仁愛路一段464之1號
193605,大益,桃園市觀音區濱海路大潭段22號
193649,文捷,桃園市龜山區文桃路426號1樓
193650,萬鑫,桃園市楊梅區民富路三段828號830號1樓
193856,莊壢,桃園市中壢區莊敬路199號
194099,廣耘,桃園市平鎮區廣泰路212號1樓
194228,高達,桃園市楊梅區金山街302號1樓
194332,常楓,桃園市龜山區光峰路221號1樓
194365,榮福,桃園市中壢區永福路1092號1092-1號1096號1樓
194468,華泰城,桃園市中壢區春德路159號860櫃位
194549,富友,桃園市中壢區中山東路三段419號421號423號1樓
194837,興東,桃園市中壢區中山東路三段226號228號228之1號
194974,松容,桃園市中壢區青溪路一段85號
195047,祥綸,桃園市大園區高鐵北路三段45號
195092,上巴陵,桃園市復興區華陵里10鄰巴崚116號
195232,內厝五,桃園市大園區中興路二段359巷9弄3號
195313,玄海,桃園市大園區和平西路二段5號
195380,精材三,桃園市中壢區中園路188號B1樓
195391,精材二,桃園市中壢區自強一路8號2樓
195405,民,笙
195586,欣興,桃園市中壢區新興路226號228號
196291,航站五,桃園市大園區航站南路9號5樓
196431,威海,桃園市龍潭區中正路三坑段563號1樓
196453,冠興,桃園市觀音區成功路二段1247號
196590,一品苑,桃園市桃園區同德六街103號
196659,台達三,桃園市中壢區南園路4號1樓
196718,桃華,桃園市桃園區南華街106號108號1樓
197087,敏盛,桃園市桃園區經國路168號B1樓
197179,龍運,桃園市龍潭區中正路105號1樓及107巷1號1樓
197308,龍學,桃園市中壢區龍昌路178號1樓A1
197319,雙嶺,桃園市中壢區松義路111號113號1樓
197478,八勇,桃園市八德區忠勇街197號
197663,緯華,桃園市龜山區文化二路34巷6號及14弄18號1樓
197803,大湳,桃園市八德區和平路875-1號
197847,壢福,桃園市中壢區信義里廣州路202號
197858,寶山街,桃園市桃園區寶山街280號1樓
197906,航祥,桃園市大園區三民路一段785號1樓
198013,富莊,桃園市中壢區莊敬路141號
198080,新尊爵,桃園市龜山區復興三路139號141號143號145號1樓
198242,高竹,桃園市蘆竹區大竹北路737號
198482,高民,桃園市平鎮區延平路二段214號1樓
198529,盧奉,桃園市蘆竹區奉化路25號27號1樓
198688,桃民,桃園市桃園區民族路79號1樓
198714,富源,桃園市觀音區富源里57之1號2號
198792,欣國榮,桃園市桃園區經國路860號1樓
198828,登冠,桃園市龜山區文化二路52巷53號一樓
199197,勇利,桃園市龜山區文化一路86-6號
199201,揚善,桃園市楊梅區中山北路一段23號25號1樓
199212,龍池,桃園市龍潭區中豐路上林段187號189號1樓
199359,頂社,桃園市蘆竹區山林路三段170-2號
199360,上興,桃園市蘆竹區上興路251號253號1樓
199430,桃農,桃園市桃園區萬壽路三段111號113號115號1樓
199599,民越,桃園市桃園區大有路141號143號
199603,鑫旺,桃園市中壢區興安二街1號
199636,壢達,桃園市平鎮區環南路231-5號1樓
200011,福鶯,桃園市龜山區山鶯路155號1樓
200103,醫林,桃園市龜山區長庚醫護新村80號B1樓
200217,驛光,桃園市中壢區新興路124號1樓2樓
200321,庚亞,桃園市龜山區復興一路150號1樓
200365,埔溪,桃園市大溪區埔頂路二段310號312號1樓
200723,新楊欣,桃園市楊梅區中山北路一段360號362號1樓
