店號,店名,地址
880143,麻佳,台南市麻豆區苓子林17-13號
880165,那菝,台南市新化區那菝林241號
880419,古都,台南市東區仁和路133號
880811,騰揮,台南市歸仁區中正南路一段110號
881308,超順,台南市學甲區中正路143號
882552,慶安,台南市西港區慶安里新興街25-2號
883256,總安,台南市安南區安和路四段9號
883898,本原,台南市安南區海佃路四段2號
885115,新進,台南市新營區中正路33之14號15號
885997,千福,台南市中西區大涼里中華西路二段36號
886325,友愛,台南市中西區友愛街197之199號
886668,崇道,台南市東區崇善路571號
890324,文炳,台南市永康區南台街1號
891213,德南,台南市仁德區中正路二段224號
892179,鈺華,台南市永康區崑南里37鄰大仁街220號
893482,國銨,台南市安南區國安街111號113號
893792,永復,台南市永康區復華里復華一街2號
894407,立興,台南市南區灣裡路265號
895673,億載,台南市東區大同路二段95-3號
895721,尚頂,台南市永康區中正南路314號
895857,開山,台南市中西區開山路245號
896333,頂美,台南市中西區西和路1號3號
901466,喜樹,台南市南區喜東里10鄰明興路732號
902159,詠文,台南市永康區網寮里6鄰永二街202號
902779,八甲,台南市歸仁區八甲里中正北路一段194號
903152,後壁,台南市後壁區後壁里後壁71號
903392,永正,台南市永康區永康里中山南路537號
903439,七股,台南市七股區七股里14鄰154-1號
905136,體育,台南市中西區健康路166號
905343,精工,台南市永康區中正北路735號
905963,保正,台南市仁德區中正路一段529號
906726,公道,台南市南區夏林路1-16號
909529,城中,台南市安南區安中路六段599號601號
910323,好萊富,台南市新營區南紙里太子路191號
910334,清新,台南市新化區武安里中正路321號
910976,庭園,台南市永康區埔園里龍國街77號
911256,祥安,台南市安南區大安街60號
912097,安富,台南市安南區安富街343號
912400,本安,台南市安南區淵東里安中路三段360號1樓
915203,長榮,台南市東區長榮路三段139號
916516,東敬,台南市東區莊敬路90號
921518,逢安,台南市安南區海西里海中街73號
921655,南鯤鯓,台南市北門區鯤江里841-1號
922670,詠信,台南市永康區復華七街68號
922821,永大春,台南市永康區中山北路431號
923547,南藝,台南市官田區大崎里66號
923868,安新,台南市安南區長溪路三段399號1樓
928829,埔園,台南市永康區中山路90號
930796,同發,台南市安平區安北路170-3號1樓
931272,六發,台南市歸仁區六甲里中正南路一段1020號
931386,鹽行,台南市永康區鹽洲里鹽洲二街83號
931478,麻新,台南市麻豆區中正路289號
931489,蓮營,台南市後壁區福安里200號
931537,星辰,台南市新化區全興里竹子腳177-2號
931559,德發,台南市仁德區中正路三段42號
931836,上營,台南市下營區中營里1286號
932574,東勝,台南市東山區東山里235號
932714,安佃,台南市安南區海佃路四段548號
932884,興農,台南市善化區興農路4號
934732,國平,台南市安平區平通里國平路381號
935735,豐盛,台南市北區勝利路192號194號
935779,致聖,台南市東區北門路二段12號
936484,武德,台南市中西區青年路134號
940254,怡安,台南市安南區安和路二段27號之2
940999,林頂,台南市仁德區中山路155號
941062,東江,台南市永康區尚頂里23鄰南台街43號1樓
941419,新憲,台南市新營區埤寮里中正路530號
941693,新東育,台南市東區大學路西段53號1樓2樓
941936,高長,台南市新市區新和里仁愛街171號
942548,中洲,台南市仁德區中洲里中洲276-16號276-17號
942607,烏山頭,台南市官田區湖山里98-4號98-5號
942652,六分寮,台南市善化區田寮里六分寮74-1號74-2號
943002,科工,台南市安南區鹽田里鹽田路2號
943208,仁灣,台南市永康區大仁街11巷1號
943666,正旺,台南市南區明興路917號
943714,道成,台南市北區北門路二段500號
943884,保東,台南市關廟區關新路二段7號
944278,康榮,台南市北區實踐里北門路三段2號
944555,鈺善,台南市白河區昇安里1鄰三間厝2-56號
944577,本興,台南市安南區公學路四段180號
944658,奇勝,台南市仁德區新田里勝利路139號
946012,永新,台南市永康區中正北路122號
946193,慶東,台南市東區青年路416號
946643,國宅,台南市南區新興路441號
947912,祥發,台南市東區裕豐街187號1樓
950273,好富,台南市東區富強里裕農路320號
950538,文安,台南市仁德區文賢路一段576號
950620,永嘉,台南市永康區二王路139號
950974,立東,台南市東區東門路三段220號
